basin,window,date,obs_peak,sim_peak,rel_error,norm_magnitude,regime
camels_11523200,WY2017,2017-01-08,19.029464721679688,5.778222560882568,-0.6963539098238735,0.20001539671809332,snow
camels_11523200,WY2017,2017-02-09,59.181636810302734,45.79457473754883,-0.22620297095979267,0.6220478998315182,snow
camels_11523200,WY2017,2017-02-21,14.335531234741211,15.86863899230957,0.10694460724643215,0.1506782775563163,snow
camels_11523200,WY2017,2017-03-21,27.909883499145508,26.937789916992188,-0.03482972554088526,0.2933559352343469,snow
camels_11523200,WY2017,2017-05-05,21.31300163269043,16.03246307373047,-0.24776137354864813,0.22401725635295053,snow
camels_11523200,WY2023,2023-01-14,12.178857803344727,20.652677536010742,0.695781153659485,0.1280098579091417,snow
camels_11523200,WY2023,2023-04-29,21.566728591918945,25.269817352294922,0.171703777167369,0.22668413632831577,snow
camels_11523200,WY2023,2023-05-19,24.357715606689453,22.651674270629883,-0.07004110580842128,0.2560197158182834,snow
camels_11528700,WY2017,2016-12-10,12.291398048400879,12.448390007019043,0.012772506268201839,0.1783947427604079,rain
camels_11528700,WY2017,2016-12-15,20.897850036621094,21.18448829650879,0.013716160245450824,0.30330696043267635,rain
camels_11528700,WY2017,2017-01-11,31.903226852416992,25.2304630279541,-0.20915639208945289,0.46303666394599585,rain
camels_11528700,WY2017,2017-01-19,14.096774101257324,20.351909637451172,0.44372815306985286,0.20459758764972685,rain
camels_11528700,WY2017,2017-02-09,38.086021423339844,24.650617599487305,-0.3527646974335593,0.5527724322188106,rain
camels_11528700,WY2017,2017-02-21,21.516128540039062,16.555822372436523,-0.23053897258384448,0.3122805234185312,rain
camels_11528700,WY2023,2022-12-31,14.096774101257324,13.758554458618164,-0.023992697918667334,0.20459758764972685,rain
camels_11528700,WY2023,2023-01-14,23.74193572998047,22.866634368896484,-0.036867312380880764,0.3445854166064565,rain
camels_11528700,WY2023,2023-03-14,32.64516067504883,39.17607116699219,0.2000575386028052,0.473804933992451,rain
camels_11528700,WY2023,2023-04-11,9.533870697021484,8.06861400604248,-0.15368959130490104,0.13837257599247735,rain
camels_11532500,WY2017,2016-10-16,47.253047943115234,19.018144607543945,-0.5975255473374202,0.33663211218085576,rain
camels_11532500,WY2017,2016-10-31,26.627939224243164,22.98613166809082,-0.13676640634798706,0.1896982271888868,rain
camels_11532500,WY2017,2016-11-25,21.70254135131836,27.628734588623047,0.27306448315762294,0.1546095469562427,rain
camels_11532500,WY2017,2016-12-10,39.403194427490234,29.249835968017578,-0.25767856152264174,0.2807095233892014,rain
camels_11532500,WY2017,2016-12-15,73.57315063476562,35.770877838134766,-0.5138052736696055,0.5241373027999559,rain
camels_11532500,WY2017,2017-01-10,75.2662582397461,42.274959564208984,-0.438327870244987,0.5361990514918111,rain
camels_11532500,WY2017,2017-01-19,42.17373275756836,37.19696807861328,-0.1180062648844372,0.30044692045732235,rain
camels_11532500,WY2017,2017-02-04,46.63737487792969,26.222328186035156,-0.43774004744755884,0.3322460390412823,rain
camels_11532500,WY2017,2017-02-09,73.11139678955078,61.42450714111328,-0.15985044961017367,0.5208477547392798,rain
camels_11532500,WY2017,2017-02-16,54.48722839355469,32.33158874511719,-0.40662078622186437,0.38816862783293665,rain
camels_11532500,WY2017,2017-02-21,50.331424713134766,30.28307342529297,-0.3983267193827293,0.3585625594067715,rain
camels_11532500,WY2017,2017-03-09,31.091583251953125,17.748104095458984,-0.42916692432045656,0.22149735936085488,rain
camels_11532500,WY2017,2017-03-24,29.552396774291992,26.143712997436523,-0.1153437334673554,0.21053214933590514,rain
camels_11532500,WY2017,2017-04-20,20.009435653686523,22.445087432861328,0.1217251611354697,0.14254781185239554,rain
camels_11532500,WY2023,2022-12-10,14.006604194641113,22.83072853088379,0.6299974079098173,0.09978346286147363,rain
camels_11532500,WY2023,2022-12-27,64.95370483398438,43.38131332397461,-0.3321194928779935,0.4627321157898307,rain
camels_11532500,WY2023,2023-01-15,48.9461555480957,39.387733459472656,-0.19528443003517826,0.34869386087271104,rain
camels_11532500,WY2023,2023-03-13,69.72518157958984,50.50499725341797,-0.27565628214581894,0.49672425735556924,rain
